,Name,City,Country,Arena,Capactity,Logo URL,Division,City,State,,,,,,,,,,,,,,,,,,,,
players,Shabazz,Muhammad,SF,24,199.2,227,17,56,1.27,4.22,0.764,9.77,0.531,2.67,0.289,1.69,34,2.81,70,0.94,55,71,0.45,0.17,73,,,,
players,Jamal,Crawford,SG,37,197.7,195,17,77,1.61,2.91,0.864,7.3,0.44,3.87,0.364,0.65,68,2.56,87,3.2,75,67,0.81,0.23,85,EX,,,
players,Nemanja,Bjelica,PF,28,210.5,240,17,78,1.25,1.66,0.737,4.66,0.529,3.28,0.313,1.45,39,5.3,54,1.91,90,67,0.86,0.51,60,,,,
players,Aaron,Brooks,PG,32,183.1,161,17,70,2.04,1.53,0.766,8.86,0.415,4.59,0.357,0.56,23,2.16,79,4.51,40,53,0.71,0.2,88,,,,
players,Justin,Patton,C,20,215.6,230,17,61,1.78,2.3,0.512,6.28,0.61,0.39,0.238,1.26,6.5,5.03,44,1.22,68,66,0.7,1.07,51,R,,,
players,Tyus,Jones,PG,20,188.8,195,17,40,1.58,0.68,0.748,5.29,0.427,1.92,0.335,0.35,1,1.93,62,5.08,82,65,1.51,0.18,60,,,,
players,Cole,Aldrich,C,28,212.9,245,17,49,2.19,2.78,0.714,6.39,0.579,0.07,0.186,2.33,8,5.68,26,1.59,34,63,1.22,1.84,50,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
// New Orleans Pelicans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Anthony,Davis,C,24,210.5,220,18,93,2,6.83,0.798,16.8,0.519,1.8,0.3,2.1,95,7.98,62,1.81,80,74,1.11,2,90,HH,,,
players,Demarcus,Cousins,C,25,213,270,18,86,3.8,5.67,0.778,15,0.482,4.6,0.362,1.95,83,9.34,38,3.3,55,66,1.41,1,83,,,,
players,Dante,Cunningham,SF,30,208,235,18,85,0.59,0.48,0.585,5.52,0.574,3.17,0.392,1.51,54,4.62,65,1.87,65,62,1.02,0.81,74,,,,
players,Etwaun,Moore,SG,28,202.8,191,18,77,0.97,1.15,0.769,7.52,0.5,2.45,0.381,0.41,44,2.11,76,2.4,75,69,0.9,0.46,78,,,,
players,Jrue,Holiday,PG,26,195.1,205,18,73,2.9,2.5,0.713,9.2,0.495,3.58,0.355,0.45,65,2.9,86,6.68,75,70,1.56,0.33,84,PT,,,
players,Rajon,Rondo,PG,30,186.5,186,18,93,2.91,0.68,0.6,7.17,0.45,1.34,0.346,1.35,64,4.76,71,8.44,85,70,1.6,0.1,61,CG,,,
players,Jameer,Nelson,PG,35,183.9,188,18,71,1.97,0.79,0.757,6.97,0.47,2.96,0.385,0.58,64,2.9,77,5.87,80,63,0.91,0.12,74,,,,
players,Solomon,Hill,SF,26,202.7,225,18,87,0.98,1.61,0.797,3.6,0.422,2.72,0.343,0.38,57,3.43,66,1.83,33,68,0.86,0.37,78,,,,
players,Jordan,Crawford,SG,28,198.1,195,18,62,1.65,2.04,0.765,9.93,0.512,3.91,0.387,0.62,26,1.77,51,3.78,63,66,0.82,0.1,60,EX,,,
players,Tony,Allen,SG,35,194.7,213,18,82,1.37,1.82,0.622,7.75,0.478,0.77,0.281,1.92,49,3.85,53,1.5,80,66,1.64,0.36,50,PT,,,
players,Ian,Clark,PG,26,190.6,175,18,66,1.98,1.42,0.764,7.98,0.471,3.68,0.371,0.57,11,2.63,70,2.37,70,71,1.06,0.57,82,,,,
players,Alexis,Anjica,C,28,219.7,248,18,60,1.66,2.02,0.839,9.75,0.472,0.07,0.233,2.39,19,6.07,18,0.92,64,70,0.55,1.1,52,,,,
players,Omer,Asik,C,30,214.6,255,18,80,1.44,2.57,0.545,4.65,0.517,0.07,0.071,2.89,27,6.9,35,0.64,64,70,0.48,0.48,65,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
// New York Knicks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Enes,Kanter,C,24,212.5,245,19,68,1.89,4.28,0.777,11.85,0.542,0.41,0.233,3.24,52,6.32,31,1.19,70,70,0.57,0.63,51,IH,,,
players,Kristaps,Porzingis,PF,21,215,240,19,61,1.88,3.33,0.788,10.06,0.488,3.77,0.357,1.99,51,6.09,48,1.44,70,77,0.65,1.84,70,PT,,,
players,Tim,Hardaway,SF,25,198.7,205,19,64,0.9,1.79,0.889,9,0.542,4.96,0.324,0.61,45,2.92,62,2.09,39,67,0.76,0.21,72,EX,,,
players,Courtney,Lee,SG,31,198.1,201,19,84,0.86,1.29,0.865,6.26,0.485,2.91,0.402,0.52,61,2.85,87,2.5,60,64,1.33,0.34,89,,,,
players,Ramon,Sessions,PG,29,189.7,194,19,58,1.98,4.96,0.756,8.8,0.517,1.98,0.324,0.43,41,3.12,62,4.11,65,70,0.85,0.14,71,,,,
players,Willy,Hernangomez,C,22,210.5,240,19,62,2.25,2.33,0.73,9.33,0.536,0.28,0.27,2.61,9,7.84,17,2.06,64,77,0.87,0.66,51,,,,
players,Frank,Ntilikina,PG,19,197.7,190,19,65,2.17,1.67,0.682,6.33,0.437,2.67,0.357,0.47,4.5,2.54,51,4.63,79,52,1.63,0.18,70,R,,,
players,Lance,Thomas,SF,29,205.2,225,19,77,1.25,2.64,0.857,7.11,0.468,2.51,0.404,1.09,36,2.83,66,1.55,56,67,0.66,0.22,86,,,,
players,Michael,Beasley,PF,28,210.1,235,19,41,2.42,3.54,0.736,9.95,0.545,1.51,0.333,1.32,10,4.7,53,1.7,15,70,0.93,0.77,62,,,,
players,Doug,McDermott,SF,25,205.2,225,19,76,0.52,1.21,0.707,5.45,0.533,2.93,0.368,0.35,44,2.94,79,0.9,45,68,0.31,0.18,85,,,,
players,Jarrett,Jack,PG,33,191.1,198,19,68,3.14,3.57,0.873,7.04,0.425,2.19,0.304,0.36,7,3.23,77,5.34,70,60,1.17,0.25,64,,,,
players,Joakim,Noah,C,31,212.6,232,19,70,1.55,1.72,0.459,5.31,0.487,0.08,0.076,2.51,35,7.04,9,2.6,85,65,0.85,1.07,52,,,,
players,Ron,Baker,SG,23,193.4,220,19,47,2.19,1.9,0.613,4.12,0.417,4.57,0.321,0.51,1,3.62,72,3.42,50,37,1.33,0.24,58,,,,
players,Kyle,OQuinn,C,27,210.5,250,19,44,1.98,1.98,0.767,8.93,0.487,0.66,0.227,2.04,24,4.25,34,1.78,70,71,0.53,1.39,39,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
// Oklahoma City Thunder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Steven,Adams,C,23,215.6,255,20,77,1.68,3.19,0.612,8.39,0.568,0.07,0.2,3.01,48,4.7,49,1.06,66,68,1.05,1.04,77,,,,
players,Carmelo,Anthony,PF,32,204,240,20,77,2.4,4.43,0.829,12.9,0.46,4.63,0.358,0.8,84,4.96,68,3.01,95,74,0.79,0.42,81,EX,,,
players,Paul,George,SF,26,208,225,20,81,2.86,4.17,0.9,9.07,0.505,5.6,0.39,1,92,4.2,92,3.73,75,69,1.61,0.4,95,SP,,,
players,Andre,Roberson,SG,25,200,210,20,88,0.56,1.39,0.421,3.66,0.603,2.12,0.249,1.51,54,3.55,69,1.02,70,67,1.22,1.03,86,,,,
players,Russell,Westbrook,PG,28,192.6,200,20,88,4.6,5.67,0.852,16.67,0.459,5.67,0.344,2.15,100,4.92,100,10.84,58,68,1.55,0.35,92,HH,,,
players,Patrick,Patterson,PF,28,207.2,235,20,85,0.9,0.48,0.853,4.03,0.52,4.55,0.362,1.29,48,4.3,58,1.61,70,59,0.89,0.53,88,,,,
players,Jerami,Grant,SF,23,205.2,210,20,62,1.36,2.47,0.615,4.99,0.522,1.34,0.366,0.51,62,3.37,42,1.98,64,69,0.58,1.3,66,,,,
players,Alex,Abrines,SG,23,198.2,190,20,74,0.96,1.42,0.904,4.09,0.43,6.12,0.395,0.45,20,2.14,84,1.31,68,56,1.08,0.19,67,,,,
players,Raymond,Felton,PG,32,180.5,197,20,50,1.7,2.5,0.847,6.29,0.466,2.8,0.282,0.57,40,3.18,64,4.09,70,60,1.02,0.23,72,,,,
players,Josh,Huestis,SF,25,201.5,230,20,77,1.47,1.64,0.604,5.08,0.452,2.85,0.303,1.26,12,4.47,51,1.38,64,49,0.59,1.41,70,,,,
players,Terrance,Ferguson,SG,19,202.9,185,20,40,2.02,2.42,0.82,5.16,0.486,2.74,0.376,0.5,1,2.64,83,1.92,72,84,0.91,0.4,81,R,,,
players,Kyle,Singler,SF,28,205.5,228,20,52,0.93,1.12,0.659,4.74,0.474,2.61,0.309,1.35,33,2.54,69,0.92,65,63,0.77,0.22,69,,,,
players,Nick,Collison,PF,36,209.6,255,20,54,0.97,1.31,0.697,6.26,0.444,0.07,0.21,2.62,21,5.39,39,2.97,65,60,0.54,0.52,40,,,,
players,PJ,Dozier,SG,20,200.4,205,20,40,2.17,2.22,0.6,5.72,0.421,3.01,0.277,0.95,1,2.97,71,2.94,78,49,1.37,0.2,61,R,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
// Orlando Magic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Nikola,Vucevic,C,26,215.6,260,21,61,1.97,2.13,0.673,12.91,0.478,0.97,0.308,2.5,55,7.86,13,2.81,60,70,0.96,1.01,60,,,,
players,Aaron,Gordon,PF,21,208,220,21,53,1.12,2.8,0.718,8.31,0.522,2.86,0.296,1.36,63,3.96,80,2.01,70,70,0.92,0.48,64,SP,,,
players,Evan,Fournier,SF,24,201.8,205,21,88,1.94,4.11,0.806,7.19,0.493,4.68,0.4,0.65,73,2.42,76,3.19,60,71,1.05,0.08,87,,,,
players,Terrence,Ross,SG,26,200.8,195,21,69,0.91,1,0.85,6.68,0.496,4.64,0.364,0.38,56,2.4,87,1.28,65,65,1.36,0.51,96,,,,
players,Elfrid,Payton,PG,23,194.2,185,21,52,2.18,2.64,0.689,9.52,0.508,1.61,0.278,1.19,67,3.54,80,6.46,65,66,1.14,0.51,76,PT,,,
players,Jonathan,Isaac,PF,20,210.4,210,21,61,0.92,2.66,0.792,7.16,0.457,1.94,0.304,1.52,9.5,5.18,42,0.96,79,51,0.78,1.19,68,R,,,
players,Bismack,Biyombo,C,24,207.9,245,21,82,1.2,3.48,0.528,5.5,0.522,0.07,0.086,2.53,25,6.53,31,0.53,60,75,0.27,1.41,64,,,,
players,Shelvin,Mack,PG,26,193.9,203,21,71,3,1.78,0.685,6.96,0.481,2.29,0.324,0.41,10,3.52,78,4.01,45,68,1.06,0.13,81,,,,
players,DJ,Augustine,PG,29,183.5,183,21,44,1.65,2.58,0.855,5.45,0.403,2.77,0.351,0.52,35,2.37,71,6.6,65,60,0.82,0.03,60,,,,
players,Mario,Hezonja,SG,21,205.2,198,21,61,1.87,1.09,0.907,5.88,0.517,3.75,0.349,0.62,21.5,2.97,60,2.19,63,73.6,0.78,0.31,68,,,,
players,Jonathon,Simmons,SG,27,199.8,195,21,77,1.82,3.09,0.75,7.11,0.543,1.64,0.383,0.55,6,2.73,69,2,75,65,0.73,0.18,66,,,,
players,Marreese,Speights,C,29,209.5,255,21,59,2.01,3.57,0.825,8.98,0.444,1.27,0.387,2.4,22,5.01,31,1.69,60,66,0.56,1.09,53,,,,
players,Arron,Afflalo,SG,31,197.5,215,21,61,0.78,1.8,0.88,7.4,0.468,2.8,0.411,0.55,40,3.04,72,2,70,68,0.51,0.21,55,EX,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
// Philadelphia 76ers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Joel,Embiid,C,23,214,250,22,70,3.93,8.33,0.781,13.92,0.492,2.6,0.367,2.56,61,6.09,24,2.48,45,74,1.01,2.61,41,,,,
players,Ben,Simmons,PF,21,209.4,239,22,52,3.09,3.5,0.667,13.16,0.467,1.26,0.225,1.88,51,7.16,70,7.98,84,80,1.15,0.48,61,R,,,
players,Robert,Covington,SF,26,207.8,215,22,84,1.94,2.55,0.815,5.99,0.481,5.01,0.336,1.36,73,5.17,65,1.52,35,66,1.88,0.98,76,,,,
players,JJ,Redick,SG,32,194.5,190,22,87,1.32,2.6,0.888,7.99,0.461,5.2,0.427,0.81,69,3.1,75,2.21,65,68,0.91,0.37,83,,,,
players,Jerryd,Bayless,PG,28,191.2,200,22,71,1.53,1.86,0.778,5.62,0.425,5.08,0.437,0.79,68,3.36,82,5.41,70,62,1.23,0.38,95,,,,
players,Markelle,Fultz,PG,19,195.3,195,22,51,2.74,3.06,0.649,8.49,0.448,3.32,0.373,0.44,45,3.76,83,4.99,68,76,1.27,0.5,71,R,,,
players,TJ,McConnell,PG,25,188.2,200,22,55,1.96,1.14,0.805,6.48,0.488,0.75,0.237,0.76,64,2.65,61,5.65,57,69,1.43,0.15,62,,,,
players,Nik,Stauskas,SG,23,200.2,205,22,77,1.59,1.97,0.805,5.83,0.431,3.83,0.369,0.46,59,2.89,75,2.9,45,67,0.68,0.41,85,,,,
players,Amir,Johnson,PF,29,206.5,240,22,81,1.56,1.95,0.57,6.51,0.633,0.65,0.381,1.94,30,4.72,50,2.3,65,65,0.94,1.46,74,,,,
players,Furkan,Korkmaz,SG,19,202.5,185,22,58,0.87,4,0.736,5,0.449,3.13,0.366,0.77,21.5,3.36,68,2.43,36,62.6,1.23,0.11,78,,,,
players,Jahlil,Okafor,C,22,211.1,272,22,61,1.94,4,0.67,10.17,0.508,0.08,0.176,1.83,32.5,4.98,23,1.49,48,72,0.53,1.1,51,PT,,,
players,Dario,Saric,PF,22,208.6,223,22,44,2.64,3.02,0.778,8.41,0.469,3.87,0.312,1.78,36,4.89,39,2.49,77,62,0.83,0.45,68,,,,
players,Justin,Anderson,SG,23,198.2,228,22,52,1.29,2.56,0.797,6.11,0.433,2.24,0.285,1.42,7,5.12,67,1.23,76,63,0.75,0.71,71,,,,
players,Richaun,Holmes,PF,23,208.6,245,22,47,1.52,2.06,0.689,8.48,0.549,1.15,0.343,1.93,4,4.89,28,1.39,65,65,0.79,1.06,51,,,,
players,Timothe,Luwawu-Cabarrot,SG,22,203,205,22,43.7,2.12,2.83,0.685,5,0.425,3.33,0.358,0.7,14,3.45,63,2.6,58,62.8,1.25,0.29,56,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
// Phoenix Suns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Tyson,Chandler,C,34,215,243,23,92,1.36,3.2,0.73,6.57,0.569,0.07,0.129,3.37,48,8.59,48,0.68,75,60,0.77,0.57,68,,,,
players,Josh,Jackson,PF,20,205.3,205,23,82,2.58,4.08,0.562,8.66,0.485,1.87,0.313,1.17,31,4.82,60,2.71,74,67,1.18,0.74,81,R,,,
players,TJ,Warren,SF,23,205.2,230,23,73,0.91,2.32,0.703,10.87,0.526,1.48,0.276,1.91,55,3.19,67,1.17,45,66,1.07,0.58,76,,,,
players,Devin,Booker,SG,20,199,206,23,70,2.56,4.16,0.83,11.22,0.447,3.88,0.367,0.55,82,2.37,73,3.3,41,80.2,0.92,0.23,93,SP,,,
players,Eric,Bledsoe,PG,27,187.5,190,23,51,3.31,5.34,0.852,9.87,0.473,3.8,0.339,0.6,52,3.74,81,6.28,75,69,1.33,0.44,80,HH,,,
players,Marquese,Chriss,PF,20,206.6,225,23,55,1.56,2.5,0.619,9.33,0.519,2.14,0.321,1.3,15,4.75,44,0.98,54,80.2,1.08,1.14,56,,,,
players,Brandon,Knight,PG,25,191.6,189,23,69,3.4,3.5,0.852,6.73,0.428,3.47,0.332,0.95,61,3.44,77,3.72,75,67,0.8,0.32,83,,,,
players,Alex,Len,C,23,216.1,260,23,64,2.43,3.96,0.728,10.12,0.43,0.13,0.143,2.94,18,6.77,27,1.53,55,67,0.67,1.05,56,,,,
players,Jared,Dudley,SF,31,203.1,225,23,77,1.18,1.42,0.655,4.36,0.555,3.37,0.377,0.88,58,4.27,69,3.03,70,65,1.04,0.37,72,,,,
players,Tyler,Ulis,PG,21,177.2,160,23,46,2.05,3,0.845,5.84,0.455,2.73,0.332,0.33,3,2.31,71,5.5,49,78.2,1.26,0.11,71,,,,
players,Derrick,Jones Jr,SF,20,203.1,190,23,52,0.61,2.25,0.705,5.86,0.568,0.5,0.282,0.98,30,3.79,71,0.74,73,65,0.67,0.66,74,,,,
players,Alan,Williams,PF,24,203.1,260,23,45,1.92,4.76,0.603,9.72,0.54,0.02,0.109,2.73,2,7.13,19,0.62,74,74,1.01,1.23,48,,,,
players,Troy,Daniels,SG,25,195.2,205,23,58,1.39,0.46,0.556,7.16,0.467,6.48,0.484,0.46,28,2.78,66,1.16,60,76,0.69,0.23,76,,,,
players,Dragan,Bender,C,19,217.9,225,23,52,1.63,1,0.465,6.34,0.414,1.47,0.277,1.5,5,3.46,8,1.1,96,61.4,0.51,1.13,47,,,,
players,Alec,Peters,PF,21,205.5,235,23,51,2.37,2.78,0.887,6.06,0.466,2.56,0.344,1.9,2,5.67,41,2.14,96,71,0.78,0.38,62,R,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
// Portland Trail Blazers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Jusuf,Nurkic,C,22,212.9,278,24,60,2.75,4.52,0.596,9.7,0.488,0.16,0.148,3.54,31,6.59,18,2.11,45,73,1.19,1.76,63,,,,
players,Al-Faruq,Aminu,PF,26,205.5,215,24,78,1.5,2.18,0.707,4.93,0.432,2.88,0.328,1.78,48,5.66,60,1.6,65,64,0.99,0.66,71,PT,,,
players,Maurice,Harkless,SF,23,206.5,215,24,56,1.21,1.94,0.622,6.2,0.523,2.72,0.35,1.56,26,3.11,64,1.18,70,74,1.23,0.97,70,,,,
players,CJ,McCollum,PG,25,190.6,200,24,67,1.89,3.38,0.907,9.17,0.499,4.1,0.417,0.6,82,2.7,85,3.29,55,72,0.83,0.41,94,HH,,,
players,Damian,Lillard,PG,25,192.6,195,24,65,2.24,5.45,0.902,9.77,0.474,6.06,0.375,0.65,90,3.4,96,6.16,80,73,0.85,0.24,92,HH,,,
players,Zach,Collins,C,20,215.6,230,24,66,1.38,3.85,0.754,7.87,0.542,0.59,0.307,1.16,54,4.62,53,0.41,79,68,0.46,1.41,66,R,,,
players,Evan,Turner,SG,28,202,219,24,56,2.35,2.38,0.827,8.74,0.482,1.12,0.241,0.67,23,4.09,60,3.54,80,63,1.12,0.34,75,,,,
players,Ed,Davis,PF,27,210.1,240,24,65,1.11,3.48,0.609,4.51,0.595,0.01,0.078,3.29,24,5.92,21,1.53,60,61,0.54,0.85,60,,,,
players,Caleb,Swanigan,PF,20,205.5,250,24,45,3.36,4.67,0.781,6.36,0.5,1.7,0.404,1.93,1,7.61,17,2.87,75,85,0.38,0.76,52,R,,,
players,Noah,Vonleh,PF,21,208.6,242,24,49,1.08,1.26,0.745,5.88,0.467,1.08,0.239,2.16,15,4.86,50,0.72,45,65,0.54,0.54,55,,,,
players,Jake,Layman,SF,22,205.9,220,24,57.3,1.6,1.92,0.807,5.67,0.484,2.6,0.36,0.7,19,3.49,34,0.94,69,27,0.92,0.9,63,,,,
players,Meyers,Leonard,C,25,217.6,255,24,54,1.75,1.07,0.761,5.83,0.529,4.97,0.377,1.07,34,5.77,27,2.01,65,69,0.13,0.4,55,,,,
players,Shabazz,Napier,PG,25,186.1,175,24,33,2.23,1.82,0.756,3.21,0.418,4.78,0.345,0.42,3,2.13,61,3.78,78,59,1.87,0.08,70,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
// Sacramento Kings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Willie,Cauley-Stein,C,22,214.2,243,25,68,1.45,3.09,0.668,9.11,0.535,0.01,0.162,2.42,21,5.81,17,2.01,58,72.8,1.06,0.94,59,,,,
players,Zach,Randolph,PF,35,206.1,260,25,73,1.43,3.02,0.726,11.89,0.474,0.96,0.226,3.29,53,6.32,16,1.98,80,59,0.67,0.24,51,HH,,,
players,Justin,Jackson,SF,21,205.5,210,25,65,1.58,3.06,0.743,7.41,0.451,6.53,0.358,0.88,36,3.61,61,2.65,77,63,0.61,0.2,71,R,,,
players,Buddy,Hield,SG,23,193.3,214,25,76,2.13,1.75,0.88,9.5,0.46,3.93,0.391,0.73,52.5,3.42,68,2.05,56,82,0.93,0.23,82,,,,
players,George,Hill,PG,30,192.1,193,25,79,1.67,3.33,0.8,7.8,0.521,3.86,0.403,0.65,75,2.72,86,5.05,70,69,1.02,0.2,93,,,,
players,De'Aaron,Fox,PG,20,192.6,175,25,61,2.4,2.92,0.732,9.33,0.478,1.87,0.223,0.72,12.5,2.9,98,6.12,60,79,1.18,0.18,71,R,,,
players,Garrett,Temple,SG,31,199.1,195,25,78,0.99,1.98,0.728,5.91,0.452,4.08,0.345,0.72,50,2.96,82,2.4,80,62,1.16,0.3,67,,,,
players,Kosta,Koufos,C,28,214.5,265,25,71,1.21,1.94,0.608,7.5,0.553,0.01,0.133,3.28,37,5.76,29,1.06,35,64,0.75,1.1,51,,,,
players,Harry,Giles,PF,19,210.5,240,25,72,0.69,0.99,0.5,8.04,0.509,0.01,0.092,0.81,52.5,3.24,47,0.3,81,58,0.3,0.61,77,R,,,
players,Bogdan,Bogdanovic,SF,28,206.8,216,25,76,1.56,2.05,0.843,7.17,0.488,5.17,0.378,0.73,49,3.59,78,1.77,45,56,0.55,0.2,69,IH,,,
players,Vince,Carter,SG,40,199.1,220,25,88,0.67,1.8,0.773,5.06,0.421,4.13,0.378,1.02,68,3.6,72,2.4,92,60,1.02,0.68,81,,,,
players,Frank,Mason III,PG,22,182.6,190,25,34,2.37,3.77,0.791,3.67,0.494,2.71,0.457,0.85,1,3.4,71,4.81,84,79,1.03,0.1,84,R,,,
players,Skal,Labissiere,PF,21,213.8,216,25,39,0.99,2.25,0.668,9.17,0.53,0.07,0.263,1.37,14.5,4.84,21,0.62,85,72.2,0.65,0.59,40,,,,
players,Georgios,Papagiannis,C,19,217.6,240,25,45,1.67,1.48,0.847,8.17,0.555,0.29,0.289,1.96,8,5.02,22,1.25,67,73,0.15,1.05,37,,,,
players,Malachi,Richardson,SG,21,195.8,195,25,46.7,1.25,2.49,0.781,5.51,0.438,3.59,0.317,0.65,1,2.52,66,1.6,86,61.6,0.58,0.11,72,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
// San Antonio Spurs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Pau,Gasol,C,36,215.1,250,26,76,2.36,3.27,0.792,10.32,0.491,1.3,0.4,2.26,67,8.64,44,2.82,78,72,0.4,1.14,51,HF,,,
players,Lamarcus,Aldridge,PF,31,211.5,260,26,88,1.28,3.64,0.808,13.97,0.491,0.61,0.372,3.08,80,6.64,57,1.95,75,68,0.53,1.11,85,,,,
players,Kawhi,Leonard,SF,26,201.5,230,26,99,1.93,6.43,0.884,10.93,0.539,4.47,0.381,1.3,94,5.86,84,3.52,80,73,1.59,0.6,83,HH,,,
players,Danny,Green,SG,28,199,210,26,79,0.96,0.79,0.839,3.45,0.451,4.38,0.38,0.81,69,4.84,80,2.21,65,68,1.28,0.99,78,,,,
players,Tony,Parker,PG,35,189,185,26,70,1.73,2.22,0.73,10.32,0.5,1.02,0.353,0.23,76,3.45,87,5.37,85,56,0.64,0.03,63,IH,,,
players,Rudy,Gay,SF,30,204.5,230,26,72,2.31,4.6,0.86,10.47,0.482,3.1,0.358,1.5,70,5,58,2.34,80,72,1.4,0.7,75,SP,,,
players,Dejounte,Murray,PG,20,195.8,170,26,54.7,2.61,3.83,0.681,8.73,0.431,3.06,0.348,0.61,6,3.08,61,5.55,86,71,1.07,0.17,74,,,,
players,Patty,Mills,PG,27,184.5,185,26,81,1.67,1.4,0.83,6.36,0.493,4.76,0.416,0.62,6,3.33,91,4.76,85,85,1.15,0.03,61,EX,,,
players,Manu,Ginobili,SG,38,199.8,205,26,78,2.47,2.77,0.813,6.15,0.5,3.04,0.391,0.58,61,3.66,60,4.51,85,60,1.52,0.24,58,IH,,,
players,Joffrey,Lauvergne,C,25,212.9,220,26,51,1.42,1.9,0.899,9.23,0.564,1.42,0.245,2.06,4,5.7,18,1.42,45,68,0.32,0.47,63,,,,
players,Kyle,Anderson,SF,23,207.7,230,26,43,1.37,1.88,0.747,5.99,0.485,0.85,0.324,0.51,8,4.54,41,2.73,75,76,1.13,0.55,49,,,,
players,Davis,Bertans,SF,24,208.6,210,26,63,1.18,1.88,0.806,2.87,0.445,5.83,0.39,0.65,4,3.41,65,1.88,58,45,0.76,0.83,52,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
// Toronto Raptors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Jonas,Valanciunas,C,24,214.5,240,27,70,1.26,3.43,0.811,9.7,0.552,0.07,0.162,3.67,62,7.21,22,0.83,70,70,0.47,0.93,62,HH,,,
players,Serge,Ibaka,PF,28,208.5,245,27,91,1.43,1.63,0.882,8.41,0.489,3.58,0.393,1.88,68,5.09,59,0.9,65,65,0.32,1.43,74,IH,,,
players,Norman,Powell,SF,23,200.8,215,27,73,1.27,2,0.811,6.75,0.448,3.28,0.404,0.65,36,3.7,67,1.82,65,73,1.14,0.41,77,,,,
players,Demar,DeRozan,SG,27,200.8,220,27,72,2.08,7.25,0.84,16.5,0.48,1.47,0.271,0.8,80,3.58,81,4,75,69,0.95,0.14,88,HH,,,
players,Kyle,Lowry,PG,31,185,205,27,79,2.34,4.65,0.821,7.5,0.516,5.27,0.412,0.45,91,3.52,91,6.95,75,81,1.27,0.19,96,HH,,,
players,CJ,Miles,SG,30,198.8,225,27,60,1.42,2.46,0.75,6.81,0.462,7.76,0.367,0.67,53,3.22,71,1.39,40,63,1.14,0.65,62,EX,,,
players,OG,Anunoby,SF,20,204.4,235,27,85,1.74,3.02,0.563,3.56,0.557,2.28,0.293,1.21,1,3.21,42,1.32,73,56,1.1,1.06,72,R,,,
